LandisData 	"Climate Data"
ClimateTable
<<EcoIndex TimeStep Month AvgMinT	AvgMaxT		StdDevT		AvgPpt		StdDevPpt	PAR
eco1	23	6	4.947293254	23.36587036	1.911452685	1.506278828	1.593356117	0
eco1	23	7	7.552695379	27.49176216	1.209900189	0.335644081	0.145245949	0
eco1	23	8	6.837945442	26.54145757	0.896722285	0.458912236	0.4126452	0
eco1	23	9	3.785931631	23.05595886	1.015737555	0.646658365	0.420410044	0
eco1	23	10	-0.399260972	15.32004295	1.813809637	11.20260647	16.17203901	0
eco1	23	11	-5.993176413	6.48284903	1.205567892	18.13265784	16.9798553	0
eco1	23	12	-8.298653514	4.024188514	1.660029356	10.97436727	6.173610791	0
eco2	23	1	-9.736553342	2.634388476	1.419180995	15.56058673	8.920107091	0
eco2	23	2	-6.680845019	4.914678579	1.243595856	13.15965049	4.345552581	0
eco2	23	3	-6.587935857	6.482307287	2.352059248	13.28281033	4.867365294	0
eco2	23	4	-4.08550358	10.76774058	2.072353926	7.6095973	4.471446845	0
eco2	23	5	0.333339645	16.85140813	2.33564969	3.792609123	4.754975443	0
eco2	23	6	4.672008709	22.98004182	2.017016975	1.676698236	1.597059144	0
eco2	23	7	7.072840007	26.98041186	1.233234279	0.399203686	0.203620853	0
eco2	23	8	6.377709473	25.97939248	0.849351966	0.607579658	0.471105898	0
eco2	23	9	3.24530232	22.55530277	1.024237561	0.806781695	0.4798067	0
eco2	23	10	-0.945169202	14.73747246	1.782744223	12.1558524	17.55573021	0
eco2	23	11	-6.712474941	5.889672656	1.227051172	19.66549609	18.31564819	0
eco2	23	12	-9.048615665	3.503419493	1.711865084	11.33551423	6.594984237	0
eco3	23	1	-10.22903324	2.347247559	1.448945569	16.30803935	9.505004842	0
eco3	23	2	-7.118012179	4.644979736	1.259343459	13.87416058	4.421170152	0
eco3	23	3	-7.014611115	6.213834451	2.400083896	13.97585071	5.025214482	0
eco3	23	4	-4.462232046	10.47010241	2.084864953	7.834324333	4.617958671	0
eco3	23	5	-0.00739607	16.53946576	2.369035586	3.846685922	4.807668191	0
eco3	23	6	4.367864464	22.67133706	2.032535095	1.805078368	1.669004113	0
eco3	23	7	6.570991877	26.67458548	1.232601289	0.429505138	0.257811996	0
eco3	23	8	5.883952458	25.59240416	0.824824383	0.731689179	0.53842339	0
eco3	23	9	2.687340928	22.23762783	1.030336879	0.858338414	0.497691104	0
eco3	23	10	-1.369399272	14.42530857	1.775458553	12.72210154	18.47400055	0
eco3	23	11	-7.20262307	5.572752031	1.241011256	20.70138545	19.23135296	0
eco3	23	12	-9.643290474	3.233569263	1.739934984	11.83996208	6.945072955	0
eco4	23	1	-9.780925753	2.762307136	1.454189334	15.37818392	8.903019234	0
eco4	23	2	-6.717011591	4.995055743	1.261615327	13.23704014	4.391019331	0
eco4	23	3	-6.632984537	6.449451573	2.341722174	13.20962409	4.777830637	0
eco4	23	4	-4.103391301	10.75883606	2.002595338	7.258704778	4.495711033	0
eco4	23	5	0.292907895	16.83152486	2.310739753	3.567598698	4.428773748	0
eco4	23	6	4.570407613	22.936736	1.941152154	1.714381705	1.680564354	0
eco4	23	7	6.870752357	27.07923823	1.243505286	0.349506584	0.175887258	0
eco4	23	8	6.14420912	26.06521415	0.858002911	0.566858518	0.491513851	0
eco4	23	9	3.03412913	22.67009847	1.038997914	0.752729285	0.451601904	0
eco4	23	10	-0.982959319	14.88395761	1.808501069	12.05728858	17.51869404	0
eco4	23	11	-6.716297187	6.021643078	1.231901277	19.79804601	18.19222254	0
eco4	23	12	-9.146239979	3.649515635	1.72198016	12.02265181	6.892647528	0
eco5	23	1	-9.467082593	2.905380295	1.43468819	15.08648329	8.789399479	0
eco5	23	2	-6.460511325	5.099501754	1.246478847	12.90399368	4.24537945	0
eco5	23	3	-6.36673593	6.591946954	2.325260633	12.86682256	4.539005534	0
eco5	23	4	-3.897992478	10.89154935	2.022441912	7.09991503	4.317318528	0
eco5	23	5	0.50490801	16.97270764	2.328550152	3.482156728	4.3327109	0
eco5	23	6	4.774551114	23.07047367	1.963213069	1.699927097	1.645001601	0
eco5	23	7	7.118616238	27.14162308	1.2179908	0.341287083	0.178847738	0
eco5	23	8	6.429072513	26.13163267	0.844445088	0.578223995	0.485309369	0
eco5	23	9	3.321675051	22.74058151	1.022802309	0.743173578	0.462781026	0
eco5	23	10	-0.746906304	14.96378453	1.775236611	11.85266772	17.27011345	0
eco5	23	11	-6.481561728	6.117563283	1.220411665	19.27976105	17.95290574	0
eco5	23	12	-8.866116456	3.766443122	1.707219605	11.43326126	6.583481252	0
eco1	24	1	-9.042773851	3.157539585	1.397803091	14.12667388	8.172996485	0
eco1	24	2	-6.035531254	5.386146692	1.248396177	12.00902921	4.105279406	0
eco1	24	3	-5.921684684	6.781107009	2.252283374	12.00802334	4.612415241	0
eco1	24	4	-3.552778278	11.16220993	1.994279906	6.864100149	4.252961239	0
eco1	24	5	0.790164875	17.27621166	2.276546865	3.253689884	3.958948111	0
eco1	24	6	4.947293254	23.36587036	1.911452685	1.506278828	1.593356117	0
eco1	24	7	7.552695379	27.49176216	1.209900189	0.335644081	0.145245949	0
eco1	24	8	6.837945442	26.54145757	0.896722285	0.458912236	0.4126452	0
eco1	24	9	3.785931631	23.05595886	1.015737555	0.646658365	0.420410044	0
eco1	24	10	-0.399260972	15.32004295	1.813809637	11.20260647	16.17203901	0
eco1	24	11	-5.993176413	6.48284903	1.205567892	18.13265784	16.9798553	0
eco1	24	12	-8.298653514	4.024188514	1.660029356	10.97436727	6.173610791	0
eco2	24	1	-9.736553342	2.634388476	1.419180995	15.56058673	8.920107091	0
eco2	24	2	-6.680845019	4.914678579	1.243595856	13.15965049	4.345552581	0
eco2	24	3	-6.587935857	6.482307287	2.352059248	13.28281033	4.867365294	0
eco2	24	4	-4.08550358	10.76774058	2.072353926	7.6095973	4.471446845	0
eco2	24	5	0.333339645	16.85140813	2.33564969	3.792609123	4.754975443	0
eco2	24	6	4.672008709	22.98004182	2.017016975	1.676698236	1.597059144	0
eco2	24	7	7.072840007	26.98041186	1.233234279	0.399203686	0.203620853	0
eco2	24	8	6.377709473	25.97939248	0.849351966	0.607579658	0.471105898	0
eco2	24	9	3.24530232	22.55530277	1.024237561	0.806781695	0.4798067	0
eco2	24	10	-0.945169202	14.73747246	1.782744223	12.1558524	17.55573021	0
eco2	24	11	-6.712474941	5.889672656	1.227051172	19.66549609	18.31564819	0
eco2	24	12	-9.048615665	3.503419493	1.711865084	11.33551423	6.594984237	0
eco3	24	1	-10.22903324	2.347247559	1.448945569	16.30803935	9.505004842	0
eco3	24	2	-7.118012179	4.644979736	1.259343459	13.87416058	4.421170152	0
eco3	24	3	-7.014611115	6.213834451	2.400083896	13.97585071	5.025214482	0
eco3	24	4	-4.462232046	10.47010241	2.084864953	7.834324333	4.617958671	0
eco3	24	5	-0.00739607	16.53946576	2.369035586	3.846685922	4.807668191	0
eco3	24	6	4.367864464	22.67133706	2.032535095	1.805078368	1.669004113	0
eco3	24	7	6.570991877	26.67458548	1.232601289	0.429505138	0.257811996	0
eco3	24	8	5.883952458	25.59240416	0.824824383	0.731689179	0.53842339	0
eco3	24	9	2.687340928	22.23762783	1.030336879	0.858338414	0.497691104	0
eco3	24	10	-1.369399272	14.42530857	1.775458553	12.72210154	18.47400055	0
eco3	24	11	-7.20262307	5.572752031	1.241011256	20.70138545	19.23135296	0
eco3	24	12	-9.643290474	3.233569263	1.739934984	11.83996208	6.945072955	0
eco4	24	1	-9.780925753	2.762307136	1.454189334	15.37818392	8.903019234	0
eco4	24	2	-6.717011591	4.995055743	1.261615327	13.23704014	4.391019331	0
eco4	24	3	-6.632984537	6.449451573	2.341722174	13.20962409	4.777830637	0
eco4	24	4	-4.103391301	10.75883606	2.002595338	7.258704778	4.495711033	0
eco4	24	5	0.292907895	16.83152486	2.310739753	3.567598698	4.428773748	0
eco4	24	6	4.570407613	22.936736	1.941152154	1.714381705	1.680564354	0
eco4	24	7	6.870752357	27.07923823	1.243505286	0.349506584	0.175887258	0
eco4	24	8	6.14420912	26.06521415	0.858002911	0.566858518	0.491513851	0
eco4	24	9	3.03412913	22.67009847	1.038997914	0.752729285	0.451601904	0
eco4	24	10	-0.982959319	14.88395761	1.808501069	12.05728858	17.51869404	0
eco4	24	11	-6.716297187	6.021643078	1.231901277	19.79804601	18.19222254	0
eco4	24	12	-9.146239979	3.649515635	1.72198016	12.02265181	6.892647528	0
eco5	24	1	-9.467082593	2.905380295	1.43468819	15.08648329	8.789399479	0
eco5	24	2	-6.460511325	5.099501754	1.246478847	12.90399368	4.24537945	0
eco5	24	3	-6.36673593	6.591946954	2.325260633	12.86682256	4.539005534	0
eco5	24	4	-3.897992478	10.89154935	2.022441912	7.09991503	4.317318528	0
eco5	24	5	0.50490801	16.97270764	2.328550152	3.482156728	4.3327109	0
eco5	24	6	4.774551114	23.07047367	1.963213069	1.699927097	1.645001601	0
eco5	24	7	7.118616238	27.14162308	1.2179908	0.341287083	0.178847738	0
eco5	24	8	6.429072513	26.13163267	0.844445088	0.578223995	0.485309369	0
eco5	24	9	3.321675051	22.74058151	1.022802309	0.743173578	0.462781026	0
eco5	24	10	-0.746906304	14.96378453	1.775236611	11.85266772	17.27011345	0
eco5	24	11	-6.481561728	6.117563283	1.220411665	19.27976105	17.95290574	0
eco5	24	12	-8.866116456	3.766443122	1.707219605	11.43326126	6.583481252	0
eco1	25	1	-8.790158815	3.337541629	1.941632715	11.10041799	4.519500299	0
eco1	25	2	-8.578359901	3.616830291	2.465384235	15.61467505	5.406622545	0
eco1	25	3	-4.848114701	7.786351198	0.901827498	9.210920793	3.737089725	0
eco1	25	4	-3.349495117	11.9071194	1.375555897	4.161456479	3.079482972	0
eco1	25	5	0.582070502	17.67724396	1.286277089	2.718415007	1.15445271	0
eco1	25	6	4.06685694	22.20982915	1.552796055	1.440232379	1.716803305	0
eco1	25	7	7.717359693	27.4158587	0.927723455	0.481108679	0.497971081	0
eco1	25	8	6.379120332	26.25356054	0.914864457	0.792037265	0.974539104	0
eco1	25	9	3.832908806	22.05934192	1.484678121	2.180517857	2.095888284	0
eco1	25	10	-1.631090618	13.60501209	1.715441969	10.37192969	10.37222813	0
eco1	25	11	-6.080127203	6.79044067	1.515037269	10.36311426	7.233863478	0
eco1	25	12	-8.205809164	4.669482526	0.542499924	5.574869965	4.827245586	0
eco2	25	1	-9.545828752	2.841881378	2.011805088	12.11111077	4.949260785	0
eco2	25	2	-9.294237939	3.110077317	2.526173934	16.89948406	5.908642576	0
eco2	25	3	-5.528950846	7.422150578	0.875333676	10.04886753	4.204635519	0
eco2	25	4	-3.850855496	11.57132908	1.439279983	4.865223867	3.627556547	0
eco2	25	5	0.171071535	17.2493509	1.369403465	3.36473704	1.352969377	0
eco2	25	6	3.722207854	21.82155293	1.556863537	1.614140185	1.617632424	0
eco2	25	7	7.293410344	27.00674302	0.904424125	0.62958671	0.673490346	0
eco2	25	8	5.872963943	25.71130868	0.836561541	0.855134525	0.954410978	0
eco2	25	9	3.29894904	21.60436968	1.473443054	2.514978238	2.422129118	0
eco2	25	10	-2.19127242	13.03294157	1.766202675	11.44655529	11.13539435	0
eco2	25	11	-6.801870492	6.257160277	1.53583744	11.64972731	8.084726813	0
eco2	25	12	-8.918611736	4.221722183	0.557313873	6.019884619	5.198132084	0
eco3	25	1	-10.06947666	2.559826897	2.03589263	12.59664894	5.10106977	0
eco3	25	2	-9.799263679	2.799994918	2.58189341	17.66325031	6.155397622	0
eco3	25	3	-5.993792894	7.147334794	0.869248217	10.46078595	4.259082933	0
eco3	25	4	-4.214131856	11.32899351	1.442809124	5.085710065	3.764245715	0
eco3	25	5	-0.175674369	16.95325516	1.41416417	3.582248597	1.46979434	0
eco3	25	6	3.385620364	21.51867097	1.513010926	1.674745927	1.552818142	0
eco3	25	7	6.838912118	26.68117822	0.873215782	0.661251568	0.734112928	0
eco3	25	8	5.346188891	25.41535681	0.849434692	0.90446313	0.990580382	0
eco3	25	9	2.857339691	21.28519677	1.475763129	2.679266248	2.554300141	0
eco3	25	10	-2.631096324	12.74399959	1.792776339	12.17665909	11.49515482	0
eco3	25	11	-7.313648726	5.974131219	1.566179806	12.36258166	8.502043893	0
eco3	25	12	-9.416001629	3.986661027	0.572967791	6.311301415	5.436435176	0
eco4	25	1	-9.564781926	3.007297744	2.027595865	12.10783311	4.987163022	0
eco4	25	2	-9.359778031	3.201033902	2.582010591	17.02890092	6.031676383	0
eco4	25	3	-5.571897275	7.416114269	0.885884189	9.990078959	4.067320877	0
eco4	25	4	-3.889087646	11.52915108	1.387077379	4.586381765	3.347668122	0
eco4	25	5	0.096613259	17.24759201	1.336811927	3.138926348	1.269272035	0
eco4	25	6	3.621988193	21.76270732	1.546077319	1.600158579	1.632076894	0
eco4	25	7	7.086330509	27.0020699	0.90802082	0.510809864	0.576681081	0
eco4	25	8	5.599817476	25.80019912	0.853326378	0.790943413	0.952059116	0
eco4	25	9	3.160042325	21.63875165	1.493995249	2.37652644	2.339638452	0
eco4	25	10	-2.251686886	13.17116603	1.778318718	11.67021464	11.6624636	0
eco4	25	11	-6.805660289	6.362437303	1.538707226	11.62979615	7.857704262	0
eco4	25	12	-8.899800838	4.367522003	0.55946162	6.273972862	5.331313443	0
eco5	25	1	-9.276586736	3.1116231	1.988172095	11.79107393	4.839185852	0
eco5	25	2	-9.060269583	3.309360281	2.532448291	16.55457651	5.856668932	0
eco5	25	3	-5.324692599	7.552804587	0.878053939	9.766246486	4.03521548	0
eco5	25	4	-3.666703435	11.68861028	1.402058898	4.500478621	3.313840085	0
eco5	25	5	0.318527106	17.37550124	1.346781699	3.099709409	1.278389595	0
eco5	25	6	3.818040557	21.9208585	1.525826659	1.580281099	1.607522361	0
eco5	25	7	7.317684945	27.12463782	0.908587624	0.530505713	0.597150129	0
eco5	25	8	5.911926112	25.91572466	0.857258668	0.823871531	0.969647976	0
eco5	25	9	3.440266611	21.77578455	1.485998376	2.389800612	2.342068064	0
eco5	25	10	-2.023675934	13.25209317	1.76506579	11.35609684	11.15467144	0
eco5	25	11	-6.572042964	6.489475716	1.552982985	11.36161681	7.795419311	0
eco5	25	12	-8.651586393	4.482520112	0.549258516	6.052659026	5.172280628	0
eco1	26	1	-8.790158815	3.337541629	1.941632715	11.10041799	4.519500299	0
eco1	26	2	-8.578359901	3.616830291	2.465384235	15.61467505	5.406622545	0
eco1	26	3	-4.848114701	7.786351198	0.901827498	9.210920793	3.737089725	0
eco1	26	4	-3.349495117	11.9071194	1.375555897	4.161456479	3.079482972	0
eco1	26	5	0.582070502	17.67724396	1.286277089	2.718415007	1.15445271	0
eco1	26	6	4.06685694	22.20982915	1.552796055	1.440232379	1.716803305	0
eco1	26	7	7.717359693	27.4158587	0.927723455	0.481108679	0.497971081	0
eco1	26	8	6.379120332	26.25356054	0.914864457	0.792037265	0.974539104	0
eco1	26	9	3.832908806	22.05934192	1.484678121	2.180517857	2.095888284	0
eco1	26	10	-1.631090618	13.60501209	1.715441969	10.37192969	10.37222813	0
eco1	26	11	-6.080127203	6.79044067	1.515037269	10.36311426	7.233863478	0
eco1	26	12	-8.205809164	4.669482526	0.542499924	5.574869965	4.827245586	0
eco2	26	1	-9.545828752	2.841881378	2.011805088	12.11111077	4.949260785	0
eco2	26	2	-9.294237939	3.110077317	2.526173934	16.89948406	5.908642576	0
eco2	26	3	-5.528950846	7.422150578	0.875333676	10.04886753	4.204635519	0
eco2	26	4	-3.850855496	11.57132908	1.439279983	4.865223867	3.627556547	0
eco2	26	5	0.171071535	17.2493509	1.369403465	3.36473704	1.352969377	0
eco2	26	6	3.722207854	21.82155293	1.556863537	1.614140185	1.617632424	0
eco2	26	7	7.293410344	27.00674302	0.904424125	0.62958671	0.673490346	0
eco2	26	8	5.872963943	25.71130868	0.836561541	0.855134525	0.954410978	0
eco2	26	9	3.29894904	21.60436968	1.473443054	2.514978238	2.422129118	0
eco2	26	10	-2.19127242	13.03294157	1.766202675	11.44655529	11.13539435	0
eco2	26	11	-6.801870492	6.257160277	1.53583744	11.64972731	8.084726813	0
eco2	26	12	-8.918611736	4.221722183	0.557313873	6.019884619	5.198132084	0
eco3	26	1	-10.06947666	2.559826897	2.03589263	12.59664894	5.10106977	0
eco3	26	2	-9.799263679	2.799994918	2.58189341	17.66325031	6.155397622	0
eco3	26	3	-5.993792894	7.147334794	0.869248217	10.46078595	4.259082933	0
eco3	26	4	-4.214131856	11.32899351	1.442809124	5.085710065	3.764245715	0
eco3	26	5	-0.175674369	16.95325516	1.41416417	3.582248597	1.46979434	0
eco3	26	6	3.385620364	21.51867097	1.513010926	1.674745927	1.552818142	0
eco3	26	7	6.838912118	26.68117822	0.873215782	0.661251568	0.734112928	0
eco3	26	8	5.346188891	25.41535681	0.849434692	0.90446313	0.990580382	0
eco3	26	9	2.857339691	21.28519677	1.475763129	2.679266248	2.554300141	0
eco3	26	10	-2.631096324	12.74399959	1.792776339	12.17665909	11.49515482	0
eco3	26	11	-7.313648726	5.974131219	1.566179806	12.36258166	8.502043893	0
eco3	26	12	-9.416001629	3.986661027	0.572967791	6.311301415	5.436435176	0
eco4	26	1	-9.564781926	3.007297744	2.027595865	12.10783311	4.987163022	0
eco4	26	2	-9.359778031	3.201033902	2.582010591	17.02890092	6.031676383	0
eco4	26	3	-5.571897275	7.416114269	0.885884189	9.990078959	4.067320877	0
eco4	26	4	-3.889087646	11.52915108	1.387077379	4.586381765	3.347668122	0
eco4	26	5	0.096613259	17.24759201	1.336811927	3.138926348	1.269272035	0
eco4	26	6	3.621988193	21.76270732	1.546077319	1.600158579	1.632076894	0
eco4	26	7	7.086330509	27.0020699	0.90802082	0.510809864	0.576681081	0
eco4	26	8	5.599817476	25.80019912	0.853326378	0.790943413	0.952059116	0
eco4	26	9	3.160042325	21.63875165	1.493995249	2.37652644	2.339638452	0
eco4	26	10	-2.251686886	13.17116603	1.778318718	11.67021464	11.6624636	0
eco4	26	11	-6.805660289	6.362437303	1.538707226	11.62979615	7.857704262	0
eco4	26	12	-8.899800838	4.367522003	0.55946162	6.273972862	5.331313443	0
eco5	26	1	-9.276586736	3.1116231	1.988172095	11.79107393	4.839185852	0
eco5	26	2	-9.060269583	3.309360281	2.532448291	16.55457651	5.856668932	0
eco5	26	3	-5.324692599	7.552804587	0.878053939	9.766246486	4.03521548	0
eco5	26	4	-3.666703435	11.68861028	1.402058898	4.500478621	3.313840085	0
eco5	26	5	0.318527106	17.37550124	1.346781699	3.099709409	1.278389595	0
eco5	26	6	3.818040557	21.9208585	1.525826659	1.580281099	1.607522361	0
eco5	26	7	7.317684945	27.12463782	0.908587624	0.530505713	0.597150129	0
eco5	26	8	5.911926112	25.91572466	0.857258668	0.823871531	0.969647976	0
eco5	26	9	3.440266611	21.77578455	1.485998376	2.389800612	2.342068064	0
eco5	26	10	-2.023675934	13.25209317	1.76506579	11.35609684	11.15467144	0
eco5	26	11	-6.572042964	6.489475716	1.552982985	11.36161681	7.795419311	0
eco5	26	12	-8.651586393	4.482520112	0.549258516	6.052659026	5.172280628	0
eco1	27	1	-8.790158815	3.337541629	1.941632715	11.10041799	4.519500299	0
eco1	27	2	-8.578359901	3.616830291	2.465384235	15.61467505	5.406622545	0
eco1	27	3	-4.848114701	7.786351198	0.901827498	9.210920793	3.737089725	0
eco1	27	4	-3.349495117	11.9071194	1.375555897	4.161456479	3.079482972	0
eco1	27	5	0.582070502	17.67724396	1.286277089	2.718415007	1.15445271	0
eco1	27	6	4.06685694	22.20982915	1.552796055	1.440232379	1.716803305	0
eco1	27	7	7.717359693	27.4158587	0.927723455	0.481108679	0.497971081	0
eco1	27	8	6.379120332	26.25356054	0.914864457	0.792037265	0.974539104	0
eco1	27	9	3.832908806	22.05934192	1.484678121	2.180517857	2.095888284	0
eco1	27	10	-1.631090618	13.60501209	1.715441969	10.37192969	10.37222813	0
eco1	27	11	-6.080127203	6.79044067	1.515037269	10.36311426	7.233863478	0
eco1	27	12	-8.205809164	4.669482526	0.542499924	5.574869965	4.827245586	0
eco2	27	1	-9.545828752	2.841881378	2.011805088	12.11111077	4.949260785	0
eco2	27	2	-9.294237939	3.110077317	2.526173934	16.89948406	5.908642576	0
eco2	27	3	-5.528950846	7.422150578	0.875333676	10.04886753	4.204635519	0
eco2	27	4	-3.850855496	11.57132908	1.439279983	4.865223867	3.627556547	0
eco2	27	5	0.171071535	17.2493509	1.369403465	3.36473704	1.352969377	0
eco2	27	6	3.722207854	21.82155293	1.556863537	1.614140185	1.617632424	0
eco2	27	7	7.293410344	27.00674302	0.904424125	0.62958671	0.673490346	0
eco2	27	8	5.872963943	25.71130868	0.836561541	0.855134525	0.954410978	0
eco2	27	9	3.29894904	21.60436968	1.473443054	2.514978238	2.422129118	0
eco2	27	10	-2.19127242	13.03294157	1.766202675	11.44655529	11.13539435	0
eco2	27	11	-6.801870492	6.257160277	1.53583744	11.64972731	8.084726813	0
eco2	27	12	-8.918611736	4.221722183	0.557313873	6.019884619	5.198132084	0
eco3	27	1	-10.06947666	2.559826897	2.03589263	12.59664894	5.10106977	0
eco3	27	2	-9.799263679	2.799994918	2.58189341	17.66325031	6.155397622	0
eco3	27	3	-5.993792894	7.147334794	0.869248217	10.46078595	4.259082933	0
eco3	27	4	-4.214131856	11.32899351	1.442809124	5.085710065	3.764245715	0
eco3	27	5	-0.175674369	16.95325516	1.41416417	3.582248597	1.46979434	0
eco3	27	6	3.385620364	21.51867097	1.513010926	1.674745927	1.552818142	0
eco3	27	7	6.838912118	26.68117822	0.873215782	0.661251568	0.734112928	0
eco3	27	8	5.346188891	25.41535681	0.849434692	0.90446313	0.990580382	0
eco3	27	9	2.857339691	21.28519677	1.475763129	2.679266248	2.554300141	0
eco3	27	10	-2.631096324	12.74399959	1.792776339	12.17665909	11.49515482	0
eco3	27	11	-7.313648726	5.974131219	1.566179806	12.36258166	8.502043893	0
eco3	27	12	-9.416001629	3.986661027	0.572967791	6.311301415	5.436435176	0
eco4	27	1	-9.564781926	3.007297744	2.027595865	12.10783311	4.987163022	0
eco4	27	2	-9.359778031	3.201033902	2.582010591	17.02890092	6.031676383	0
eco4	27	3	-5.571897275	7.416114269	0.885884189	9.990078959	4.067320877	0
eco4	27	4	-3.889087646	11.52915108	1.387077379	4.586381765	3.347668122	0
eco4	27	5	0.096613259	17.24759201	1.336811927	3.138926348	1.269272035	0
eco4	27	6	3.621988193	21.76270732	1.546077319	1.600158579	1.632076894	0
eco4	27	7	7.086330509	27.0020699	0.90802082	0.510809864	0.576681081	0
eco4	27	8	5.599817476	25.80019912	0.853326378	0.790943413	0.952059116	0
eco4	27	9	3.160042325	21.63875165	1.493995249	2.37652644	2.339638452	0
